stop_frisk_id,stop_frisk_date,stop_frisk_time,year2,month2,day2,stop_was_initiated,record_status_code,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,supervising_action_corresponding_activity_log_entry_reviewed,location_in_out_code,jurisdiction_code,jurisdiction_description,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,officer_not_explained_stop_description,other_person_stopped_flag,suspect_arrested_flag,suspect_arrest_offense,summons_issued_flag,summons_offense_description,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,frisked_flag,searched_flag,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,physical_force_cew_flag,physical_force_draw_point_firearm_flag,physical_force_handcuff_suspect_flag,physical_force_oc_spray_used_flag,physical_force_other_flag,physical_force_restraint_used_flag,physical_force_verbal_instruction_flag,physical_force_weapon_impact_flag,backround_circumstances_violent_crime_flag,backround_circumstances_suspect_known_to_carry_weapon_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,search_basis_admission_flag,search_basis_consent_flag,search_basis_hard_object_flag,search_basis_incidental_to_arrest_flag,search_basis_other_flag,search_basis_outline_flag,demeanor_code,demeanor_of_person_stopped,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,suspect_other_description,stop_location_precinct,stop_location_sector_code,stop_location_apartment,stop_location_full_address,stop_location_premises_name,stop_location_street_name,stop_location_x,stop_location_y,stop_location_zip_code,stop_location_patrol_boro_name,stop_location_boro_name,stop_id_anony,ask_for_consent_flg,consent_given_flg,stop_id
NA,2019-02-24,1899-12-31 16:41:00,2019,February,Sunday,Based on C/W on Scene,APP,POM,24,SGT,24,NA,(null),(null),(null),1,BURGLARY,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,57,MALE,BLACK HISPANIC,5.6,180,MED,BRO,BLK,UNKNOWN,24,C,(null),219 WEST 100 STREET,NA,WEST 100 STREET,992668,229683,(null),PBMN,MANHATTAN,2257,N,N,NA
NA,2020-02-26,1899-12-31 16:37:00,2020,February,Wednesday,Based on C/W on Scene,APP,POM,106,SGT,106,NA,I,(null),(null),0,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,COMPLIANT,NA,FEMALE,ASIAN / PACIFIC ISLANDER,5.1,120,THN,(null),BLK,(null),106,C,(null),131-17 LIBERTY AVE,NA,LIBERTY AVE,1035703,190883,11419,PBQS,QUEENS,NA,N,(,2004
4590,2018-05-25,1899-12-31 13:56:00,2018,May,Friday,Based on Radio Run,APP,POF,52,SGT,52,Y,O,(null),(null),1,OTHER,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NORMAL,(null),MALE,WHITE HISPANIC,(null),(null),MED,BRO,BLK,(null),52,A,(null),FATHER ZEISER PLACE && WEBB,(null),FATHER ZEISER PLACE,1009825,253909,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2019-05-25,1899-12-31 12:10:00,2019,May,Saturday,Based on Radio Run,APP,POM,121,SGT,121,NA,O,(null),(null),1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,7,Y,(null),Y,N,(null),N,(null),N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(,(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,16,MALE,WHITE,5.9,170,THN,BRO,BRO,GLASSES,121,D,(null),83 CHURCH AVENUE,NA,CHURCH AVENUE,932786,155312,(null),PBSI,STATEN ISLAND,13100,N,N,NA
6049,2018-07-14,1899-12-31 06:10:00,2018,July,Saturday,Based on Radio Run,APP,POM,30,LT,30,Y,(null),(null),(null),3,CPW,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),DE,RELIEVED,23,MALE,BLACK,5.0999999999999996,150,THN,BLK,BLK,UNKNOWN,30,B,(null),165 EDGECOMBE AVENUE,(null),EDGECOMBE AVENUE,999592,238813,(null),PBMN,MANHATTAN,NA,NA,NA,NA
3180,2018-04-11,1899-12-31 13:15:00,2018,April,Wednesday,Based on Radio Run,APP,POM,79,SGT,79,Y,I,(null),(null),0,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,30,MALE,WHITE HISPANIC,5.8,235,HEA,BRO,BLD,GLASSES,79,C,(null),275 KOSCIUSZKO STREET,(null),KOSCIUSZKO STREET,999781,191206,(null),PBBN,BROOKLYN,NA,NA,NA,NA
2017040010298,2017-08-12,1899-12-31 04:05:00,2017,August,Saturday,Based on Radio Run,APP,POM,040,SGT,040,Y,O,P,PSB,0,CPW,2,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,MAD,28,MALE,BLACK,5.6,180,MED,BRO,BLK,UNKNOW,40,B,(null),MORRIS AVENUE && EAST 139 STREET,(null),MORRIS AVENUE,1004544,235022,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2019-10-10,1899-12-31 16:04:00,2019,October,Thursday,Based on Radio Run,APP,POM,106,SGT,106,NA,O,P,PSB,1,ROBBERY,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,ARROGANT AND HAPPY,14,MALE,BLACK,5.6,135,THN,BRO,BLK,GRAY AND BLACK HOODIE,106,B,(null),109 AVENUE && 113 STREET,NA,109 AVENUE,1032182,187368,(null),PBQS,QUEENS,11516,N,N,NA
NA,2019-03-21,1899-12-31 18:20:00,2019,March,Thursday,Based on Self Initiated,APP,SGT,497,LT,497,NA,(null),(null),(null),1,OTHER,40,Y,(null),Y,N,(null),N,(null),N,(null),S,(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),NA,NA,36,MALE,ASIAN / PACIFIC ISLANDER,NA,NA,(null),(null),(null),(null),72,D,(null),5722 8 AVENUE,NA,8 AVENUE,982037,171363,(null),PBBS,BROOKLYN,7974,(,(,NA
NA,2019-11-01,1899-12-31 03:26:00,2019,November,Friday,Based on Radio Run,APP,POM,34,SGT,34,NA,(null),P,PSB,1,ROBBERY,15,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,VERY ERRATIC,24,MALE,WHITE,5.7,165,THN,BRO,BLK,(null),34,D,(null),DYCKMAN STREET && SHERMAN AVENUE,NA,DYCKMAN STREET,1004715,253909,(null),PBMN,MANHATTAN,3683,N,N,NA
2017075010137,2017-06-11,1899-12-31 05:05:00,2017,June,Sunday,Based on Radio Run,APP,POM,075,SGT,075,Y,O,P,PSB,1,ROBBERY,15,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,ROBBERY,24,MALE,BLACK HISPANIC,6,165,MED,BRO,BLK,WEARIN,75,D,11A,149 PINE STREET,(null),PINE STREET,1016321,178734,(null),PBBN,BROOKLYN,NA,NA,NA,NA
NA,2020-04-12,1899-12-31 10:59:00,2020,April,Sunday,Based on Radio Run,APP,POM,108,SGT,108,NA,(null),(null),(null),1,ASSAULT,15,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,"OUT OF BREATH, SWEATY BUT CALM.",30,MALE,WHITE HISPANIC,5.11,185,MED,BRO,BLK,(null),108,D,(null),45 ST && 50 AVE,NA,45 ST,1006208,208004,11377,PBQN,QUEENS,NA,N,N,3459
NA,2021-06-07,06:35:00,2021,June,Monday,Based on Radio Run,APP,POF,075,(null),(null),(null),(null),P,PSB,15,ROBBERY,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,CURSING YELLING PULLING AWAY,23,FEMALE,WHITE HISPANIC,5.5,120,THN,BRO,BRO,GLASSES LIGHT BLUE DENIM SHORTS WHITE TANK TOP.,075,A,(null),1 WELLS ST,NA,WELLS ST,1018857,186509,NA,PBBN,BROOKLYN,NA,N,N,3291
NA,2019-05-24,1899-12-31 00:07:00,2019,May,Friday,Based on Radio Run,APP,LT,69,SGT,69,NA,O,P,PSB,2,BURGLARY,60,Y,(null),Y,Y,BURGLARY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,"CALM, QUESTIONING",30,MALE,BLACK,5.9,180,MED,BRO,BLK,(null),69,A,(null),EAST 100 STREET && FLATLANDS AVENUE,NA,EAST 100 STREET,1012461,174344,(null),PBBS,BROOKLYN,7425,N,N,NA
2017114010282,2017-08-24,1899-12-31 20:55:00,2017,August,Thursday,Based on Self Initiated,APP,POF,114,SGT,114,Y,O,H,Housing,3,CPW,5,Y,(null),N,N,(null),N,(null),N,(null),S,(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,CPW,41,MALE,BLACK,5.7,180,THN,BRO,BLK,BLK SW,114,D,(null),12 STREET && 40 AVENUE,(null),12 STREET,1000091,214734,(null),PBQN,QUEENS,NA,NA,NA,NA
NA,2019-09-01,1899-12-31 01:32:00,2019,September,Sunday,Based on Radio Run,APP,POM,46,SGT,40,NA,O,P,PSB,1,GRAND LARCENY,30,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),NA,NA,32,MALE,BLACK,5.8,140,(null),BRO,BLK,(null),44,E,(null),EAST 174 STREET && SELWYN AVENUE,NA,EAST 174 STREET,1009075,247104,(null),PBBX,BRONX,4765,N,N,NA
NA,2020-09-26,1899-12-31 04:03:00,2020,September,Saturday,Based on C/W on Scene,APP,POM,10,SGT,10,NA,O,P,PSB,5,OTHER,57,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),Y,(null),(null),(null),(null),SA,UPSET,23,MALE,BLACK,5.7,180,THN,BRO,BLK,(null),10,C,(null),450 W 42 ST,NA,W 42 ST,985822,215788,10036,PBMS,MANHATTAN,NA,N,Y,7317
NA,2020-01-01,1899-12-31 02:16:00,2020,January,Wednesday,Based on Radio Run,APP,POM,75,SGT,75,NA,(null),(null),(null),0,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),(,Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(,(null),(null),(null),(null),(null),(null),CM,NERVOUS,27,FEMALE,BLACK,5.1,150,MED,BRO,BLK,(null),75,A,(null),242 WARWICK ST,NA,WARWICK ST,1015537,186340,11207,PBBN,BROOKLYN,NA,N,N,141
NA,2021-05-04,20:05:00,2021,May,Tuesday,Based on Radio Run,APP,POM,849,(null),(null),(null),S,T,Transit,2,ASSAULT,27,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,STAGGERING TOWARDS THE TRACKS,27,MALE,BLACK,5.6,130,THN,BRO,BLK,(null),013,C,(null),W 23 ST && AVE OF THE AMERICAS,NA,W 23 ST,986258,209931,NA,PBMS,MANHATTAN,NA,N,N,2721
NA,2019-06-01,1899-12-31 13:17:00,2019,June,Saturday,Based on Radio Run,APP,POM,100,SGT,100,NA,O,P,PSB,5,MAKING GRAFFITI,30,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,25,MALE,ASIAN / PACIFIC ISLANDER,5.1,145,THN,BRO,BLK,(null),100,C,(null),BEACH 169 STREET && ROCKAWAY POINT BOULEVARD,NA,BEACH 169 STREET,1035329,152802,(null),PBQS,QUEENS,10512,N,N,NA
7305,2018-08-23,1899-12-31 20:05:00,2018,August,Thursday,Based on C/W on Scene,APP,POM,18,SGT,18,Y,(null),P,PSB,1,ASSAULT,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,PERSON WAS BELIGERENT,62,MALE,BLACK,5.1100000000000003,130,THN,BLK,GRY,(null),18,H,(null),7 AVENUE && WEST 57 STREET,(null),7 AVENUE,989780,218177,(null),PBMS,MANHATTAN,NA,NA,NA,NA
NA,2021-04-06,20:41:00,2021,April,Tuesday,Based on Radio Run,APP,POF,062,(null),(null),(null),(null),(null),(null),5,PETIT LARCENY,45,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,40,MALE,WHITE,6.0,225,MED,GRY,BLN,N/A,062,C,(null),21 AVE && CROPSEY AVE,NA,21 AVE,984050,157423,NA,PBBS,BROOKLYN,NA,N,N,2050
NA,2021-05-17,22:35:00,2021,May,Monday,Based on Radio Run,APP,POM,028,(null),(null),(null),O,(null),(null),2,CRIMINAL TRESPASS,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,APPARENTLY NORMAL,26,MALE,ASIAN / PACIFIC ISLANDER,5.7,160,HEA,BRO,BLD,(null),028,D,(null),W 126 ST && LENOX AVE,NA,W 126 ST,999477,233821,NA,PBMN,MANHATTAN,NA,N,Y,2769
1934,2018-03-05,1899-12-31 23:45:00,2018,March,Monday,Based on Self Initiated,APP,POM,801,SGT,801,Y,I,H,Housing,5,CRIMINAL TRESPASS,5,Y,(null),N,Y,CRIMINAL TRESPASS,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,CALM,46,MALE,WHITE HISPANIC,5.5,135,THN,BRO,BLK,N/A,69,A,(null),10406 GLENWOOD ROAD,(null),GLENWOOD ROAD,1012849,175607,(null),PBBS,BROOKLYN,NA,NA,NA,NA
1893,2018-03-04,1899-12-31 22:57:00,2018,March,Sunday,Based on Radio Run,APP,POM,1,SGT,1,Y,O,(null),(null),20,PETIT LARCENY,20,Y,(null),Y,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,ANTSY,16,MALE,BLACK,5.5,160,MED,BRO,BLK,"BLACK SWEATSHIRT, BLUE SWEATPANTS",1,D,(null),70 BATTERY PLACE,(null),BATTERY PLACE,979415,196873,(null),PBMS,MANHATTAN,NA,NA,NA,NA
NA,2021-05-05,13:05:00,2021,May,Wednesday,Based on Self Initiated,APP,POF,017,(null),(null),(null),O,P,PSB,3,BURGLARY,10,Y,(null),N,Y,CPSP,N,(null),Y,(null),(null),(null),Y,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),DE,CALM,28,MALE,WHITE HISPANIC,5.8,160,THN,BRO,ZZZ,BEARD BROWN HAIR WITH BLONDE STREAKS SMALL FACE TATTOOS,014,D,(null),500 8 AVE,NA,8 AVE,986298,213637,NA,PBMS,MANHATTAN,NA,(null),(null),2407
NA,2020-11-22,1899-12-31 09:40:00,2020,November,Sunday,Based on Self Initiated,APP,SGT,14,LT,14,NA,(null),P,PSB,1,ASSAULT,5,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,NA,40,MALE,BLACK HISPANIC,5.6,175,MED,BRO,BLK,(null),14,C,(null),304 W 34 ST,NA,W 34 ST,985850,213373,10001,PBMS,MANHATTAN,NA,N,N,8711
NA,2019-01-09,1899-12-31 00:18:00,2019,January,Wednesday,Based on Radio Run,APP,POM,123,SGT,123,NA,O,(null),(null),0,CRIMINAL MISCHIEF,24,Y,(null),N,Y,MENACING,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,COMPLIANT,30,MALE,WHITE,6.3,255,HEA,BRO,BLK,PICTURE OF UNCLE SAM ON LEFT ARM,123,B,(null),SPRAGUE AVENUE && HYLAN BOULEVARD,NA,SPRAGUE AVENUE,918014,123544,(null),PBSI,STATEN ISLAND,13336,N,N,NA
NA,2019-04-14,1899-12-31 01:45:00,2019,April,Sunday,Based on C/W on Scene,APP,POM,84,LT,84,NA,I,P,PSB,1,ROBBERY,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),DE,UPSET,43,MALE,WHITE HISPANIC,5.5,180,MED,BRO,BLK,(null),84,B,(null),126 FRONT STREET,NA,FRONT STREET,987718,195196,(null),PBBN,BROOKLYN,9970,N,N,NA
8601,2018-10-03,1899-12-31 19:21:00,2018,October,Wednesday,Based on Radio Run,APP,POM,42,SGT,42,Y,O,(null),(null),1,CPW,4,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),DE,OK,18,MALE,BLACK,6,150,THN,BRO,BLK,"BLUE HEADBAND, BLUE SHIRT, BLUE PANTS, RED SHOES, RED BOOKBAG",42,A,(null),SOUTHERN BOULEVARD && EAST 174 STREET,(null),SOUTHERN BOULEVARD,1015308,244373,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2021-01-14,17:43:00,2021,January,Thursday,Based on Radio Run,APP,POM,808,LT,808,Y,I,H,Housing,1,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,18,MALE,BLACK,5.8,160,THN,GRY,BLK,(null),043,C,(null),1575 E 174 ST,NA,E 174 ST,1018241,243450,NA,PBBX,BRONX,NA,N,N,212
8861,2018-10-12,1899-12-31 09:11:00,2018,October,Friday,Based on Radio Run,APP,POM,871,LT,871,Y,S,T,Transit,1,ASSAULT,15,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,IRRITATED,15,MALE,BLACK,5.1100000000000003,200,MED,BRO,BLK,(null),66,C,(null),NEW UTRECHT AVENUE && 44 STREET,(null),NEW UTRECHT AVENUE,985829,172778,(null),PBBS,BROOKLYN,NA,NA,NA,NA
NA,2021-10-09,13:22:00,2021,October,Saturday,Based on Radio Run,APP,POM,076,SGT,076,Y,(null),P,PSB,0,CPSP,5,Y,(null),N,Y,CPSP,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),BC,NA,47,MALE,WHITE HISPANIC,5.11,180,MED,(null),BLD,FACE TATTOS,076,A,(null),127 CONGRESS ST,NA,CONGRESS ST,984908,190289,NA,PBBS,BROOKLYN,NA,Y,N,6344
NA,2021-03-12,16:03:00,2021,March,Friday,Based on C/W on Scene,APP,POM,808,SGT,808,Y,O,H,Housing,1,ROBBERY,160,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,17,MALE,BLACK,6.0,140,THN,BRO,BLK,GREY HOODIE BLACK PANTS.,047,C,(null),3441 STEENWICK AVE,NA,STEENWICK AVE,1031072,261083,NA,PBBX,BRONX,NA,N,N,1411
NA,2019-10-28,1899-12-31 15:09:00,2019,October,Monday,Based on C/W on Scene,APP,POM,107,SGT,107,NA,O,(null),(null),1,RECKLESS ENDANGERMENT,13,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),DE,NERVOUS,16,MALE,WHITE HISPANIC,6,160,THN,(null),BLN,GREY HOODIE SWEATSHIRT,107,D,(null),VLEIGH PLACE && 78 DRIVE,NA,VLEIGH PLACE,1033793,200931,(null),PBQS,QUEENS,11686,N,N,NA
NA,2021-11-28,08:41:00,2021,November,Sunday,Based on Radio Run,APP,POM,104,LT,104,Y,O,(null),(null),1,PETIT LARCENY,7,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,CALM,48,FEMALE,WHITE,5.2,120,THN,BRO,BRO,"TATTOO ON NECK ""JOSEPH"" BLACK JACKET WITH ""BEAR MOUNTAIN"" WRITTEN ON IT BLACK",104,B,(null),MENAHAN ST && WOODWARD AVE,NA,MENAHAN ST,1009597,196722,NA,PBQN,QUEENS,NA,N,N,7890
10226,2018-11-30,1899-12-31 18:18:00,2018,November,Friday,Based on Radio Run,APP,POM,109,SGT,109,Y,(null),(null),(null),1,ROBBERY,17,Y,(null),N,N,(null),Y,OTHER,Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,24,MALE,ASIAN / PACIFIC ISLANDER,5.0999999999999996,170,MED,BRO,BLK,(null),109,D,(null),CROSS ISLAND PARKWAY && BELL BOULEVARD,(null),CROSS ISLAND PARKWAY,1044183,226762,(null),PBQN,QUEENS,NA,NA,NA,NA
3089,2018-04-08,1899-12-31 05:32:00,2018,April,Sunday,Based on C/W on Scene,APP,POM,10,SGT,10,Y,O,(null),(null),1,CPW,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),DE,NORMAL,21,MALE,BLACK,6.1,180,MED,BRO,BLK,(null),10,A,(null),308 WEST 21 STREET,(null),WEST 21 STREET,984246,210427,(null),PBMS,MANHATTAN,NA,NA,NA,NA
NA,2021-10-02,11:50:00,2021,October,Saturday,Based on Radio Run,APP,POM,075,SGT,075,Y,O,P,PSB,1,ASSAULT,20,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,NON COMPLIANT,34,MALE,WHITE HISPANIC,5.7,175,MED,BRO,BLK,TATTOOS,075,A,(null),65 GLEN ST,NA,GLEN ST,1019483,187318,NA,PBBN,BROOKLYN,NA,N,N,5972
NA,2020-03-31,1899-12-31 18:30:00,2020,March,Tuesday,Based on Radio Run,APP,POM,104,SGT,104,NA,O,(null),(null),1,PETIT LARCENY,10,Y,(null),Y,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,COOL/CALM/COLLECTIVE,46,MALE,BLACK,6,220,MED,BRO,BLK,NAVY SWEATER AND YELLOW TOTE,104,B,(null),1716 GROVE ST,NA,GROVE ST,1008994,195452,11385,PBQN,QUEENS,NA,N,N,3148
